day,price,volume,return
0,100.0,0.0,
1,99.81115252725048,24306.44818738485,-0.00189026014405691
2,99.79210326021318,25027.792960967254,-0.00019087130638251182
3,99.66192203551796,26398.5477602752,-0.001305375943032594
4,99.76323533711086,25807.119715441026,0.0010160534572838387
5,99.84678429723192,25050.462628072095,0.0008371219556329024
6,99.89233907234205,25010.398640124407,0.00045614274391070353
7,99.98440706174082,25098.2435980828,0.0009212476958024851
8,99.97807985442542,25735.752259414712,-6.328394305477048e-05
9,100.15308423234858,25421.89450898013,0.0017488972627326405
10,100.12651180679387,25898.737774947207,-0.0002653532984497886
11,100.17783631215232,25266.758696030734,0.0005124652256798257
12,100.16052099147241,25697.289086777524,-0.00017286076372080572
13,100.19290632327233,24979.146400240686,0.00032328203730802585
14,100.36163520187947,25045.03540298024,0.0016826237604306016
15,100.30996735972803,26291.27864975207,-0.0005149492268330391
16,100.12936561817533,26088.10779480199,-0.001802059383691379
17,100.08356633219519,25342.674778719687,-0.0004575057797993054
18,100.06606173915975,25731.615900957317,-0.000174915069778514
19,99.98004811706552,25423.947901994416,-0.0008599380158562653
20,100.12226748362815,25097.136475276995,0.0014214667139924586
21,100.23700627792488,24950.205200402976,0.001145330632172481
22,99.96859686975938,23448.282729510713,-0.002681339230851343
23,100.01014172960781,26080.35880918304,0.0004154927742527903
24,100.10349273293154,25729.86272988878,0.0009329800075432715
25,100.1736414777765,24895.144893565845,0.0007005167912952359
26,100.17775733377343,24708.08400236734,4.10863714650489e-05
27,100.1130247784474,25919.558277885208,-0.0006463857886744862
28,100.08262359198089,24667.147932397707,-0.00030371476051183066
29,100.05732680183932,24345.53598070319,-0.0002527910117544607
30,100.10076381879064,24897.0639088997,0.0004340270982652328
31,100.19256421916472,26300.369488733115,0.0009166596581264841
32,100.190255271213,24469.30444543875,-2.3045368437557556e-05
33,100.14064018886756,25174.91369723093,-0.0004953313191746744
34,99.93868059145785,24914.380147927506,-0.002018795997638989
35,99.94260119936483,23662.83210094898,3.922936527445131e-05
36,99.99406528116627,24732.138750509945,0.0005148038510789377
37,99.83192690388148,25989.963109972967,-0.0016227960246215645
38,99.80411727844694,26163.96207854021,-0.0002786032525170512
39,99.9414335440573,24621.3528200141,0.0013749120986839003
40,99.87964373487024,24768.855219648554,-0.000618451386589669
41,99.88811211519777,25094.818131074535,8.478225423846908e-05
42,99.9102026473808,25028.273831778577,0.00022112831431364555
43,99.72384688077517,24805.43467896945,-0.0018669743080010903
44,99.6733735774,24782.118471263406,-0.000506258856941777
45,99.7168233256711,25541.83372192563,0.0004358263308201771
46,99.66214189595794,25112.16155149364,-0.0005485175532271569
47,99.84327424802112,25303.764347443244,0.0018158143807118776
48,99.8195546349737,25830.30516529481,-0.0002375966852889988
49,99.6255517268797,25781.37790614106,-0.0019454272187431343
50,99.53534163183971,25105.65147978912,-0.0009059017529793323
51,99.28563948467816,24710.355605447214,-0.002511830261034298
52,99.28287594818713,24924.467409443972,-2.7834588833819396e-05
53,99.23673757816252,25226.824209942675,-0.0004648243066336377
54,99.35082985469926,25513.13798920515,0.0011490375814000586
55,99.38163532153763,25766.477521249963,0.0003100194732432726
56,99.28014092400457,25735.56224651591,-0.0010217809211363615
57,99.35127171148119,25327.65775503838,0.000716208877270752
58,99.45060616198947,25078.540904219448,0.0009993311918137238
59,99.51087078729398,25601.8888312178,0.0006057919158175551
60,99.55065709813341,24615.78326555431,0.0003997388324297191
61,99.56665894689863,24215.042730849957,0.00016072784745624347
62,99.54165552624772,25250.947464876634,-0.0002511539595770884
63,99.5235488114086,24527.96245445413,-0.0001819174269988011
64,99.4500129866972,26231.05839498799,-0.0007391517485526578
65,99.32337536277605,24275.93556719883,-0.0012741910987816851
66,99.36120669502554,25844.587876095746,0.000380818001224803
67,99.23280798767871,23812.101215738585,-0.0012930774922175203
68,99.28142784703365,25677.28600528137,0.000489837518429681
69,99.29636216617568,25673.212984046953,0.0001504127845235459
70,99.41303501347804,24830.198237850735,0.0011743064230067546
71,99.43964952067431,25219.546898079483,0.0002676806442671875
72,99.37749673026707,24580.30152417094,-0.000625225676999186
73,99.34199120361356,26067.760744466166,-0.0003573431815917516
74,99.0543201446219,25728.48260995828,-0.0028999658173223253
75,99.11531854291886,25222.591168336374,0.0006156180192631311
76,99.11619990762281,25543.147772341636,8.892276170513469e-06
77,98.8751075248591,25440.935558449553,-0.0024353847151372676
78,98.72726187969556,25539.40785215692,-0.0014963957486644475
