parameter_name,parameter_value,exp1_mean_log_return,exp1_lag1_autocorr,exp1_variance_ratio_lag5,exp2_mean_beta,exp2_mean_log_deviation_variance,exp3_low_depth_volatility,exp3_high_depth_volatility,exp3_low_depth_roughness,exp3_high_depth_roughness,exp3_low_depth_extreme_move,exp3_high_depth_extreme_move
max_qty,50.0,4.337110414889853e-05,-0.014337520036303902,0.9782794783762856,-0.010770201029547451,0.0005930981905176354,0.007639679364686164,0.0004843461757159193,0.024907793414738966,9.999877690327346e-05,0.02545771919989838,0.0015679586734268132
max_qty,100.0,7.190674550104154e-06,0.0010140251931097372,0.9997496230941693,-0.01190208894962042,0.0005454273793719344,0.007694173324489567,0.00048403453033857774,0.02480950556766642,9.999639111954719e-05,0.024765594629409193,0.0016085384904886387
max_qty,200.0,-1.6970511131556345e-06,-0.009934487000167799,0.9532903832317331,-0.02186398366114672,0.00031968828397413673,0.007704147995032898,0.0004847984794459115,0.025286429759830687,9.99988552773846e-05,0.026487886372823274,0.0014861740749678868
