market_depth,run_id,curve_roughness,return_volatility
100,5,0.005020126834860791,0.0035560461750829536
100,6,0.004965295104663297,0.003542769087326139
100,7,0.004997123423358767,0.0034117623278562704
100,8,0.005017447005074753,0.0036088564594191266
100,9,0.005025125628140708,0.003584593617479583
100,10,0.005025125628140707,0.003298713028336276
100,11,0.004977307229390217,0.0034055267314404194
100,12,0.004973325747669225,0.003271114837753609
100,13,0.004987808254707958,0.0035953963834203387
100,14,0.005025125628140707,0.0033152080958481394
100,15,0.004995117100622516,0.0036019357162304297
100,16,0.004987631040528632,0.0034715551241838987
100,17,0.004987660138297439,0.003184719686808483
100,18,0.005025125628140708,0.0033332716403528025
100,19,0.005001268907470465,0.0033999139167398633
100,20,0.005024469258333671,0.0033924863332544237
100,21,0.005005157574101388,0.0036443533662577163
100,22,0.0049774159618779295,0.0033859632841308387
100,23,0.0049867721452838435,0.0035118931776904018
100,24,0.005025125628140707,0.003451998065640979
100,25,0.004979989745789552,0.0034455308275902746
100,26,0.00501711959785487,0.0033613957409137866
100,27,0.005015297149095858,0.003411884701443364
100,28,0.004952614074945028,0.003375273484039718
100,29,0.005025125628140708,0.0033993916500779796
100,30,0.005025125628140708,0.0032828355535636056
100,31,0.005010504565145915,0.0034356094111852647
100,32,0.0050004073702019595,0.0034888720068141344
100,33,0.004999207062587562,0.0033007711465064256
100,34,0.00502512562814071,0.003366045834410213
100,35,0.004987100593426698,0.0033604740134733787
100,36,0.0049985996480187925,0.0033978656922561933
100,37,0.005025125628140705,0.003310968450345539
100,38,0.004980669239506078,0.00332753194766137
100,39,0.005001208181038719,0.00332980280160137
100,40,0.005002985590176924,0.0034005565931983822
100,41,0.00501512780164068,0.0035023446824013365
100,42,0.004994047545330739,0.0035338584367716726
100,43,0.005002556808347661,0.0034232714081891377
100,44,0.004987602969977134,0.0032748575654941176
100,45,0.005024050354189885,0.0032746258054822484
100,46,0.004982163606602599,0.0032394991885043626
100,47,0.004995927937443345,0.0033740616071101653
100,48,0.005025125628140706,0.0033945057388524284
100,49,0.004974331847998098,0.0033019110834055813
100,50,0.005025125628140708,0.003384112837221586
100,51,0.0050066523780034925,0.003362570538291805
100,52,0.004981484398783725,0.003482755561607074
100,53,0.005008990944482275,0.0031919997021148815
100,54,0.0049544259222321484,0.00344326181105332
100,55,0.004978759604827328,0.0033495437053383407
100,56,0.004988038519940615,0.003495230394881237
100,57,0.005025125628140708,0.0034778126765953182
100,58,0.004985618372437019,0.003476005956523149
100,59,0.005013722632328771,0.003468353412037461
