wealth_multiplier,run_id,mean_reversion_beta,mean_reversion_alpha,mean_reversion_r2,price_variance,log_deviation_variance,final_price,volatility
0.5,55,-0.015219097654502668,-0.00022348657812125956,0.005971982778474216,2.6497479197863227,0.0002716220161029067,95.7251487368835,0.003234534559335673
0.5,56,-0.010261368569668963,-9.130133826385448e-05,0.005014372466332517,4.761178066616406,0.0004894958577475316,100.47797340031704,0.0032078756660077114
0.5,57,-0.03574590947819078,-3.3965690224384345e-05,0.01733277943283773,1.5979994920074012,0.00016088840267223188,101.19367687422965,0.0034434934159950415
0.5,58,-0.012365887357673386,-0.00032269136864655296,0.005990525379197531,4.5587314551624125,0.0004834329142583376,100.33824831257787,0.0035098315624396185
0.5,59,-0.013391723462272246,-0.0003101140110246073,0.007006515258153656,4.329496150247931,0.0004484332019230402,97.18823409528862,0.003390623185958299
0.5,60,-0.007358252192133305,-0.00016568285251293972,0.0033262642294291656,5.979949134802062,0.0006218301456242285,96.31227753109509,0.0031814223993168653
0.5,61,-0.02926308810627241,-0.0005479617714790363,0.014054003777118074,1.825771851142764,0.0001888792974535664,96.25048909095463,0.00338706151989053
0.5,62,-0.009627740245178564,0.00015934352453208185,0.004982868966492027,5.75002969745321,0.0005637728929645184,101.44320315754435,0.003241686538570683
0.5,63,-0.018402046270860294,-2.0025693083769923e-05,0.009181123118636059,2.8869138028024532,0.0002899577075480928,99.59010423880589,0.0032734244163782297
0.5,64,-0.009916405922791024,-0.0001700384224472885,0.003556576420525537,4.233969416210762,0.000430567133656429,95.23208331254378,0.0034399153634014235
0.5,65,-0.008143101567934796,-0.00019037111554939543,0.003742127400632178,5.9350606116011875,0.0006044238963550263,96.18787310214191,0.003272549451565145
0.5,66,-0.005102640059164652,-1.4068207594987173e-05,0.0022406425755656656,9.215988107397614,0.000903159283969986,97.96761804982657,0.0032404495865898395
0.5,67,-0.009777648381680675,0.0001463144756572852,0.003023607868008038,3.7490279958077273,0.00037120976652589154,105.30449370856448,0.0034086990696245677
0.5,68,-0.0059298168405296356,-6.724560403192422e-05,0.002093872797929497,6.920384786806518,0.0006802234299085542,96.16591589740742,0.003374861833208152
0.5,69,-0.04865243800687318,0.0004993946927841345,0.02244573660648097,1.004533082116431,9.820469218802212e-05,103.13675508566753,0.003205628433823054
0.5,70,-0.01869633188931935,-0.0002360558298105155,0.009068912599509926,2.871680486226959,0.00029078480807553226,97.42228601740507,0.003348141686962808
0.5,71,-0.017675392650909824,-9.059146748471435e-05,0.008714803679756189,3.0538526587601886,0.0003070737644731946,98.6955026811911,0.0033202375927377345
0.5,72,-0.038607052088122686,-0.00011827901023033594,0.017632505765530326,1.3862378675290834,0.00013893741945269114,101.89774964062892,0.0034175970354688168
0.5,73,-0.041741860305197165,-0.00021033153532141826,0.0209554972350664,1.2460627108667468,0.0001258685375042945,99.4055545543687,0.0032382554432515013
0.5,74,-0.003994570059741667,9.744261674531645e-05,0.0008391409165706687,5.890922679750327,0.000591168888834487,105.56608481813471,0.0033377735364691096
0.5,75,-0.01123371292764977,-0.0001903229076069955,0.005230794802530303,3.8797707210338577,0.00040817370611212424,100.7658107843757,0.003136040197273554
0.5,76,-0.011111464172464443,0.00042151978256517534,0.00474343171322078,5.272976590751457,0.00048357392212009475,98.98947479250847,0.0035330187482243386
0.5,77,-0.0176936565360715,-0.00012550800206106966,0.0072411971302103195,2.3772436323150306,0.0002412640670602607,102.2748869818638,0.003219073691025889
