wealth_multiplier,mean_return,std_return,return_autocorr_lag1,price_variance,log_deviation_variance,mean_reversion_slope,mean_reversion_intercept,mean_reversion_r2,final_price,price_min,price_max,skewness,kurtosis,max_drawdown,realized_volatility
0.5,-0.000101212372324051,0.0033207485935958796,0.020169185804700167,2.0759876012302376,0.00021467953933618724,-0.021200594571957672,-0.00042628114877515163,0.008666245076497048,95.06529771215347,94.92409881692069,102.01931036159661,-0.10104601794212008,0.004551734389944606,-0.06954773091023347,0.07421442051157151
1.0,-4.546398487573988e-05,0.003174908626045192,0.10896689232265591,2.9255611670143833,0.00030000695264871736,-0.016984198844358395,-0.0002612926298820495,0.008596823205127002,97.75244326096809,94.88510910061603,103.00324193139213,-0.01328901106326012,0.101297944958608,-0.07881434291343348,0.07092937215318304
2.0,-9.666135943304787e-05,0.003023035476702191,-0.059359382373465955,4.62270911438973,0.0004718784058500657,-0.006442852334290488,-0.00014934850145135705,0.0021330326176816072,95.28186571733904,94.87324264595428,103.54551631663925,0.01695523977801938,-0.1992787559763065,-0.07980693798493599,0.06756407856553913
5.0,6.090610789001083e-05,0.0031797249656885223,-0.05226251825241924,2.2761502754232863,0.0002194004989920544,-0.02429829435751754,0.0005419846625349465,0.012824215728358235,103.09214912157015,98.17821244585141,105.39121171246204,0.07295545804639668,-0.2556588214153668,-0.0425694534534663,0.07104273048555475
10.0,8.137463867416984e-05,0.003017472903192507,0.017351414933425714,7.2363726831486765,0.0007285279169876389,-0.0036228748175218973,6.9535408231729e-05,0.0010467200467129123,104.1526389463672,93.55271633305735,105.5179469263652,0.016815794517930187,0.2048760962796723,-0.07494221083701391,0.06742979411164389
