n_traders,run_id,mean_return,std_return,max_abs_return,realized_volatility,final_price,return_autocorr_lag1,curve_roughness
20,0,-0.00020340505139649422,0.007842399599106245,0.032182215753429055,0.17524496943429116,90.32982197131606,-0.033090636646864346,0.0254982564621704
20,1,6.002393188556354e-05,0.00785327382590604,0.02876446910745223,0.17543398307837993,103.04668643872823,-0.05524228189975321,0.024867459339439103
20,2,-0.000762278533143462,0.007697378198250627,0.023210764251110128,0.17278917851928924,68.30827524022008,-0.023070095325703494,0.024774849600608023
20,3,4.8724592582992445e-05,0.0077022468691210055,0.025003618711363806,0.17205861167802808,102.46614817057866,-0.033059136152891834,0.02515574054990201
20,4,9.820557614991898e-05,0.007704420363036134,0.02262027744447792,0.17211772320027366,105.03283064163472,0.09135233749966508,0.023488683969673876
20,5,-0.00012337068646928274,0.007170027505931602,0.02375809391764161,0.16019003741372934,94.01786738333192,-0.07179559744792872,0.023632826657130162
20,6,-9.325549165026637e-05,0.00798835340099936,0.029522176124365807,0.17845848125805402,95.44426267209738,0.0017599891116817949,0.02459326838936307
20,7,0.00023761489518413014,0.007662530205765474,0.025595258777214802,0.17125040329058075,112.6153053927909,0.0043761823850720525,0.025641025641025647
20,8,-0.0005267698192179235,0.007513928460362356,0.023377170675560777,0.1682612390125358,76.84460581074025,-0.01843117859773463,0.024446164492410636
20,9,-0.0007201135383269222,0.007814835175951567,0.024690498195254484,0.1753112504058383,69.76367206938264,-0.07262513552257048,0.024153484715962063
20,10,-8.0810264510907e-05,0.007740693345800845,0.02345480020285251,0.17292343263078655,96.04002711973925,0.027051016921806403,0.02506268778638447
20,11,-0.0002928267999108787,0.0075703939361609915,0.025398332819123404,0.16923650633759818,86.3800534260549,0.0038813375302983624,0.024624933431088514
20,12,-2.9385405892639937e-05,0.007915550807227013,0.02651434708819078,0.17682123203211217,98.54147081172016,0.026034896630185617,0.025159258407718217
20,13,0.00035292675814441844,0.007112362381930874,0.019755911641579083,0.1590740150860849,119.29907375319792,0.05016385590447399,0.024574364317286414
20,14,6.145343505079915e-05,0.008276758386627937,0.02491818266954482,0.1848938836961815,103.12036554893747,-0.011464320273797646,0.02564102564102564
20,15,0.00028226685367626557,0.007684521462019463,0.02618994864934443,0.17177520329884866,115.1578289184575,-0.020416785051548824,0.024866082104138966
20,16,-0.0006428841825565516,0.007665619501562542,0.025741476335277014,0.17183931297906174,72.51026185774391,0.042637052220707065,0.024633571546825626
20,17,-3.1824916303145656e-05,0.007402746046869672,0.02894406182946785,0.16536635171895364,98.42134761510482,0.039093241214888365,0.02495116320256538
20,18,0.0003441478536153149,0.00782953601874886,0.028899319668793666,0.17506779935998512,118.77656376901541,0.0600215969760018,0.024329974379224156
20,19,-0.00014721357721303186,0.0074421812672043714,0.02500262043087975,0.166278323492895,92.90369299349032,-0.010421709693144545,0.024398508785349875
20,20,-1.0262144649416883e-05,0.007703362475908656,0.027888208107903267,0.17208023587847018,99.48820691406817,-0.027622326936661678,0.025372436529858343
20,21,0.0008326261397041535,0.0073210652814255355,0.02234023287542275,0.16459657825985205,151.63605213311132,0.07510661025618984,0.025210806844689154
20,22,0.0003590154237402494,0.00759442230137027,0.02549030875999314,0.16983637959202147,119.6628132272642,-0.025719214696005275,0.02507692370198203
20,23,-0.0005585991190616309,0.008383883788621635,0.026614968795655614,0.1876978440768125,75.63133084176077,-0.011443964290942691,0.025641025641025647
20,24,0.00044209521713807655,0.007368759963602636,0.028012598514366438,0.1649022048600429,124.73828152613218,-0.04460075204897929,0.023939730550015918
20,25,-0.00010211337521953645,0.007357798542583752,0.021997836110697833,0.16437662871567205,95.02248030328057,0.022270736308299732,0.025451838035423228
20,26,-0.00021861019070590793,0.007430464312133994,0.021828617936874295,0.16605596452640536,89.64568709460175,-0.02836258010995876,0.024796485970410134
20,27,-4.985000989506361e-05,0.007564854468810079,0.025006777250721868,0.1689897247046308,97.53830581891243,0.008289609286644647,0.025641025641025647
20,28,-0.00014530219638334607,0.007472167892305683,0.024939306883663193,0.16694720595603896,92.99252260242955,-0.0235478820171218,0.02564102564102564
20,29,-0.0003073856761083693,0.007928085328638342,0.026908377252313542,0.17723334034273966,85.75353827988134,-0.038470938500379866,0.025476689257029547
20,30,0.0006071928975568941,0.008266574717542994,0.026258999775522263,0.1851597529978412,135.4722245946926,0.05553202960447819,0.025103202901771468
20,31,-0.00017497633167102045,0.007495566671558035,0.024171568017299805,0.1674839834207455,91.62297143998714,0.029364926455378887,0.025641025641025647
20,32,9.255623454091478e-06,0.007983209460847216,0.027086333002523055,0.17833151109062936,100.46385365855635,-0.053756425811978065,0.025313909224118348
20,33,0.00026631127527623554,0.007957026697961013,0.021667818034218023,0.1778462355795864,114.24277892578965,-0.005049734825504913,0.025620442260413732
20,34,2.7953961202708656e-05,0.007137873012248702,0.02309467102092455,0.15944923032215821,101.40751152704806,-0.11640889100107113,0.024488191696839655
20,35,-0.0003338687586606497,0.007909120273680882,0.02757516005732885,0.17683402314678087,84.62551413443013,0.009184329640831568,0.02564102564102564
20,36,-0.0003179348390961074,0.0071137465897727695,0.02591068151143805,0.15906800797823514,85.30241504287426,0.0678437493305238,0.025562849888269172
20,37,0.00011550765321040935,0.00793163272576221,0.029839472339562967,0.17719807859982495,105.94541541797186,-0.06204871649326288,0.02496646689033019
20,38,0.00018807773499292325,0.007466983276665612,0.024995847591292808,0.16685278063295197,109.86024450140093,-0.08770948968699882,0.025343196687093922
20,39,-8.670800602991235e-05,0.0074158201610528,0.03229376833014275,0.165668219888524,95.75723465616387,0.030696979615983767,0.02479999902490231
20,40,3.580900563173017e-05,0.007716694371670675,0.024679718575724152,0.17237975456329938,101.8065749335087,0.028404839785477747,0.025641025641025644
20,41,0.00040049359417753294,0.007539131054962519,0.022592765024069372,0.16864936286382717,122.17042340052458,0.03430640130688138,0.025452737504973337
20,42,-0.00024892285459818275,0.007577353344342245,0.02608523313596134,0.16935674436695144,88.29723193367144,0.0036654133872493404,0.02517595060627314
20,43,-2.3445002570323227e-05,0.007675181201275677,0.022711994016005654,0.17145136238539524,98.83459395394337,0.09189754441069783,0.024774759166232986
20,44,-0.00011495723769656507,0.007730340890323422,0.025343183722002394,0.17270186609666952,94.41420770156063,0.02761010106515488,0.024747443115970245
20,45,-5.612757914740207e-05,0.0076700071208946246,0.02847199207395157,0.1713395773329181,97.2326340540193,0.015503623941153415,0.02564102564102564
20,46,3.212203916707246e-05,0.0077667708479671775,0.027267050352591582,0.17349800542286267,101.61906910470583,0.06594306000026792,0.023377574288463845
20,47,6.243994533437913e-05,0.007799529709751239,0.026275629724038296,0.1742338903782485,103.17124274615574,-0.06449785509850435,0.025026973002714593
20,48,-0.00028575028487872167,0.0070029283931163375,0.023544039084597124,0.1565640081440575,86.68622964505792,-0.027732000044601576,0.023793020726229738
20,49,-0.00028624164237024094,0.007454007728636631,0.02264727955083945,0.16663289146198643,86.66493529677564,0.05024076227745031,0.02466921944964103
20,50,0.00012442097513903148,0.0074208444001559095,0.02359610972302395,0.16579245207058915,106.41863191471208,0.000677187943195764,0.02434881002745335
20,51,-0.00017529894093563315,0.007658311325166184,0.026950524803713627,0.17111861764161646,91.60819342218154,0.016345036695563777,0.024621967740275138
20,52,-0.00011633779881213258,0.007720301622023685,0.023574882673603526,0.17247809354260607,94.34905789801397,-0.016129416684121087,0.025641025641025644
20,53,-0.000308816073629,0.007489312773683992,0.024276873185466563,0.16744102480836903,85.69222938224806,-0.0763923435722517,0.02503201242159736
20,54,0.000638924719464983,0.007449229247914469,0.030639058830699284,0.16701535730637437,137.6387563994932,0.03667313363237197,0.023797421698751188
20,55,-9.98759989846274e-05,0.007531028985837522,0.02859521804471843,0.1682452674007906,95.12884030362905,0.022674371565899396,0.025641025641025644
20,56,0.00021133263414655623,0.007934599946753893,0.024466792288548866,0.1773085193168283,111.14509424194131,-0.014734931322002924,0.02469228970306011
20,57,0.0004158448061113234,0.007470108391549021,0.030285691461205744,0.16712845545492527,123.11176348757299,-0.019778547535091225,0.025581316090952946
20,58,-0.00019245336513313126,0.008015483052863637,0.0259621717020444,0.17910403531377195,90.82581064528534,-0.02818859399442508,0.0248121387101114
20,59,-0.00010379252254881699,0.007983363496779071,0.028571594926711796,0.17834993331089052,94.94273541180874,0.07740110445242979,0.025641025641025654
20,60,0.0002681961066862772,0.007296721689350965,0.023873114931396877,0.1631067016843005,114.35049386298653,0.026870489388139993,0.02552352059474919
20,61,0.00038447191542582894,0.007553780709802775,0.02719058787764972,0.1689575426838295,121.19564537020527,-0.04953387502269714,0.0250424838461814
20,62,0.00021999383011713113,0.0075177059640839684,0.024174334538002995,0.16800486368225837,111.62746268117117,-0.038663578251402216,0.025245159178771584
20,63,-3.62473377454684e-05,0.007739610721952425,0.02286264224494694,0.172891707216685,98.20395771208571,0.003660423522369369,0.025360799997529014
20,64,-0.00045677925179909274,0.0078003253770247425,0.023620925009288918,0.17454517054383858,79.58141296258695,0.06889162233988162,0.025641025641025647
20,65,0.000672773346976081,0.008052286582471561,0.03218663231513563,0.1805024439505466,139.9880216738148,-0.0010253417927128942,0.025167637256236046
20,66,0.00027023918411500246,0.007377194846887839,0.0230911539811407,0.16490480135211608,114.46736700452996,0.00663848909995878,0.025641025641025647
20,67,0.0004518237602163353,0.00815144793781406,0.028307829842547427,0.18236961916150304,125.34652051930962,-0.003778917440438811,0.023823487686582254
20,68,0.00044933871158559847,0.007707352961786015,0.02345590380895679,0.17246215291466988,125.1908711388127,-0.028075267073351253,0.02434345322451633
20,69,0.0002643061019708064,0.007646827716751453,0.02338626836344826,0.17091940190767968,114.12829803856383,0.007590741277019599,0.025641025641025644
20,70,0.0004974704361642317,0.007463252125865001,0.020846477229176763,0.16708711629640605,128.24024311363544,0.05742719871679474,0.025546897128597805
20,71,0.00032342704090614836,0.00749653283209162,0.022235378540411688,0.16761595023208806,117.55234296589487,-0.00874230015053897,0.02481512022178297
20,72,-6.398622152412337e-05,0.007352804723525314,0.024397098847813048,0.16425544749602145,96.85132543744702,-0.026682424483851618,0.025324959646457472
20,73,-0.0003434576867123411,0.00761381055563421,0.030346649721251673,0.17025295024946638,84.22075123717175,0.039735946382277135,0.02505168829609697
20,74,5.98055592382245e-05,0.007540092562046817,0.03000672288743811,0.16843821798728023,103.03543576409076,-0.014481067239164694,0.025641025641025647
20,75,-0.00032448880318618835,0.00789174929896475,0.02593967549236975,0.17643758183435357,85.02333807522778,0.09182393216552232,0.024253757547168617
20,76,-0.00020187350245914358,0.007590557493760178,0.023457962022917833,0.16962028600810364,90.39902073468319,-0.018170720001830027,0.02532985275860144
20,77,0.000942432912162758,0.0077657451759216975,0.02690198922284992,0.17474891177773325,160.19417001720564,-0.017877059783063417,0.024629985077037456
20,78,0.00041065728092871365,0.007682179228989287,0.027588419656143337,0.17185238629894198,122.79285456669488,-0.054455709072693245,0.025299504720530983
20,79,-0.00023403068022304118,0.0078609585458962,0.026679205745473666,0.17567847090788266,88.95715469320095,0.08204905126585801,0.024489570745440722
20,80,-0.0006124547464167573,0.007705869587089764,0.025144142938509972,0.17268000182050164,73.62192039014546,-0.031682791812612895,0.025220689190239228
20,81,-0.0003266606593166088,0.007886227486161171,0.025770521356975884,0.17631634351628062,84.93105895952311,-0.008547597396195435,0.0249835014626539
20,82,9.908957680637798e-05,0.007869261909517339,0.027923240532722104,0.17579995901423154,105.07926544859723,-0.01598016698943446,0.02354988263338164
20,83,-7.53773343256583e-05,0.007071530490042995,0.027397540743090865,0.1579750172134736,96.30127117042962,-0.10009712102646755,0.02564102564102564
20,84,0.0002500534071612233,0.008100202946742878,0.024149195343619922,0.18103119608136342,113.31787125919055,-0.00983257671231218,0.02564102564102564
20,85,-0.0006022248000778721,0.0078055551226907955,0.023448567596513037,0.17488212044352422,73.9994592651046,-0.12026597192991366,0.02506741145180974
20,86,0.0001273773788583483,0.008058386586123307,0.024956172585796743,0.180033252733091,106.57605645827178,-0.09380128049893008,0.025432712757220498
20,87,0.0005976046771755837,0.007595238220379411,0.028561653464178605,0.17019018727183674,134.82431014977823,-0.013213337511367516,0.025258823046726935
