sample,mean_log_return,std_log_return,lag1_autocorr_log_return,variance_ratio_lag5,positive_return_pct,final_price,max_drawdown,skewness,kurtosis
single_path,-8.669186299233012e-05,0.002450912665173679,-0.00877737368150887,0.9547364264905263,0.474,95.75800756560203,-0.08984767431264251,0.04453790499906574,0.009850282791450837
multi_path_mean,1.4013970792497191e-05,0.002407248184730751,-0.005282498834252073,0.9871217357453972,0.50624,100.8643858323179,-0.06058423655978867,-0.019516203170515525,0.02277612838037072
multi_path_std,0.0001144000903339627,6.727943333510213e-05,0.040446475647108474,0.09475993076532309,0.024847748635337143,5.753475943727698,0.027686394433349595,0.12017536750791637,0.19652781627395619
