wealth_multiplier,n_runs,mean_beta,std_beta,beta_ci95_lower,beta_ci95_upper,mean_price_variance,mean_log_deviation_variance,mean_volatility,mean_final_price,std_final_price
0.5,100,-0.017737291326521073,0.01084136283391055,-0.01986219844196754,-0.015612384211074606,3.8661679892961716,0.00039014759844205235,0.003344516257955626,99.43606149385492,2.590801527654232
1.0,100,-0.01180182713434194,0.008272312568119685,-0.013423200397693397,-0.010180453870990482,5.580178173435513,0.0005607507353183917,0.0032095273333204934,99.26911698236083,3.102194897046994
2.0,100,-0.010923778274553044,0.011038030437293398,-0.01308723224026255,-0.008760324308843537,7.1082207075836665,0.0007192644850634028,0.0031316999562372907,99.85198021003018,4.844114565338308
5.0,100,-0.01121923615127634,0.009520656578211953,-0.013085284840605883,-0.009353187461946796,7.126116958249724,0.0007190611158769545,0.0030783014538750568,100.18619575635601,5.523914389151584
10.0,100,-0.010724148814517715,0.00924986158662843,-0.012537121685496887,-0.008911175943538543,8.226096363720249,0.0008279681624213247,0.0030554633734966898,100.22122377971601,7.250078195381753
